"","gene_short_name","num_cells_expressed","gene_id","status","term","estimate","std_err","test_val","p_value","normalized_effect","model_component","q_value"
"2","LINC02343",1470,"LINC02343","OK","treatmentcontrol",6.940927079,0.464294535,14.94940507,1.32e-49,7.675674943,"count",4.18e-45
"4","AC011586.2",1370,"AC011586.2","OK","treatmentcontrol",5.768869397,0.247500977,23.30847123,6.35e-115,7.067514597,"count",2.16e-110
"8","AL137100.3",1187,"AL137100.3","OK","treatmentcontrol",7.479327123,0.693251023,10.78877185,7.01e-27,6.690630186,"count",2.08e-22
"16","LINC01099",976,"LINC01099","OK","treatmentcontrol",7.327498246,0.780705147,9.385743484,8.78e-21,6.473743458,"count",2.53e-16
"19","FAM222A-AS1",1070,"FAM222A-AS1","OK","treatmentcontrol",6.980457105,0.537704293,12.98196275,5.25e-38,6.361516042,"count",1.62e-33
"20","LINC01098",1521,"LINC01098","OK","treatmentcontrol",4.774124762,0.149579256,31.91702432,5.04e-206,6.345851235,"count",1.78e-201
"21","LINC02208",369,"LINC02208","OK","treatmentcontrol",5.940328815,0.533593726,11.13268115,1.69e-28,6.33263425,"count",5.06e-24
"34","MSR1",1392,"MSR1","OK","treatmentcontrol",4.508014977,0.147769203,30.50713472,1.18e-189,5.976033038,"count",4.14e-185
"36","AL355499.1",1033,"AL355499.1","OK","treatmentcontrol",5.011744318,0.238819268,20.98551075,2.72e-94,5.958162034,"count",9.1e-90
"40","AL117381.1",824,"AL117381.1","OK","treatmentcontrol",7.984277782,1.063530478,7.507333311,6.95e-14,5.901469051,"count",1.9e-09
"47","AC092422.1",650,"AC092422.1","OK","treatmentcontrol",7.233303455,0.856581136,8.444387987,3.83e-17,5.790829382,"count",1.08e-12
"52","AC087286.2",835,"AC087286.2","OK","treatmentcontrol",7.829600869,0.968189691,8.08684594,7.4e-16,5.682268523,"count",2.06e-11
"57","AC092675.1",826,"AC092675.1","OK","treatmentcontrol",5.573036268,0.349638494,15.9394242,5.2e-56,5.619064276,"count",1.67e-51
"71","AC103876.1",731,"AC103876.1","OK","treatmentcontrol",6.623743051,0.65615242,10.09482377,9.16e-24,5.473975903,"count",2.68e-19
"74","AL589740.1",1312,"AL589740.1","OK","treatmentcontrol",4.104209128,0.131954145,31.1032983,1.64e-196,5.46025343,"count",5.75e-192
"77","AC034195.1",584,"AC034195.1","OK","treatmentcontrol",6.956928454,0.697330542,9.976514777,2.98e-23,5.40005245,"count",8.68e-19
"89","CNTNAP5",861,"CNTNAP5","OK","treatmentcontrol",4.121552835,0.179277881,22.98974541,5.5e-112,5.327096322,"count",1.86e-107
"94","LINC02253",575,"LINC02253","OK","treatmentcontrol",6.234246989,0.602444731,10.34824719,7.02e-25,5.302838195,"count",2.07e-20
"118","LINC01505",424,"LINC01505","OK","treatmentcontrol",6.734666344,0.921504386,7.308338893,3.07e-13,5.087542814,"count",8.34e-09
"121","AC022146.2",605,"AC022146.2","OK","treatmentcontrol",6.721362382,0.645236896,10.41689095,3.47e-25,5.068895078,"count",1.02e-20
"124","SCGB2B2",491,"SCGB2B2","OK","treatmentcontrol",6.701068561,0.725779396,9.232927527,3.62e-20,5.040463597,"count",1.04e-15
"127","TRPC5",302,"TRPC5","OK","treatmentcontrol",5.662142532,0.57437216,9.857968276,9.56e-23,5.015010538,"count",2.78e-18
"130","AC022031.2",452,"AC022031.2","OK","treatmentcontrol",6.278371613,0.719856585,8.72169783,3.54e-18,4.988271622,"count",1e-13
"131","AP001825.1",565,"AP001825.1","OK","treatmentcontrol",7.330739739,1.137444228,6.444922359,1.25e-10,4.980264501,"count",2.42e-06
"133","AC009139.2",588,"AC009139.2","OK","treatmentcontrol",6.266716469,0.607057912,10.32309495,9.09e-25,4.971958773,"count",2.67e-20
"145","AC092969.1",474,"AC092969.1","OK","treatmentcontrol",6.230913122,0.67500001,9.230982266,3.69e-20,4.921883424,"count",1.06e-15
"150","AC110296.1",478,"AC110296.1","OK","treatmentcontrol",7.264257583,1.153517522,6.297483516,3.25e-10,4.887426654,"count",6.11e-06
"151","AC006974.2",1074,"AC006974.2","OK","treatmentcontrol",3.673843499,0.113613844,32.33623108,5.43e-211,4.883260125,"count",1.92e-206
"156","AC132803.1",333,"AC132803.1","OK","treatmentcontrol",4.951677816,0.427194459,11.59115648,9.97e-31,4.841111679,"count",3.01e-26
"159","OMG",665,"OMG","OK","treatmentcontrol",4.939597504,0.313838878,15.73927847,1.1e-54,4.824173361,"count",3.51e-50
"162","IAPP",502,"IAPP","OK","treatmentcontrol",5.272907682,0.445890598,11.82556373,6.7e-32,4.821129285,"count",2.03e-27
"171","AC090015.1",344,"AC090015.1","OK","treatmentcontrol",5.859636127,0.674794297,8.683588687,4.93e-18,4.777660478,"count",1.39e-13
"174","AP000779.1",600,"AP000779.1","OK","treatmentcontrol",4.89323533,0.359617932,13.60676123,1.58e-41,4.759226163,"count",4.93e-37
"179","AC007277.1",553,"AC007277.1","OK","treatmentcontrol",5.81229798,0.590230635,9.847503061,1.06e-22,4.711721015,"count",3.08e-18
"195","AC015849.3",526,"AC015849.3","OK","treatmentcontrol",5.357144009,0.402149572,13.32127243,6.72e-40,4.589094508,"count",2.08e-35
"205","AC008731.1",473,"AC008731.1","OK","treatmentcontrol",5.303319357,0.494456757,10.72554734,1.37e-26,4.514391416,"count",4.07e-22
"208","FAM135B",1993,"FAM135B","OK","treatmentcontrol",3.208021632,0.070043616,45.80034319,0,4.505560585,"count",0
"209","FAM3D-AS1",470,"FAM3D-AS1","OK","treatmentcontrol",6.988181057,0.789255611,8.854141749,1.11e-18,4.504240306,"count",3.14e-14
"212","AC011306.1",436,"AC011306.1","OK","treatmentcontrol",5.153766409,0.442372461,11.65028762,5.07e-31,4.494729125,"count",1.53e-26
"218","NPSR1-AS1",787,"NPSR1-AS1","OK","treatmentcontrol",3.458791624,0.173597681,19.92418107,1.77e-85,4.455076253,"count",5.86e-81
"221","LIX1-AS1",412,"LIX1-AS1","OK","treatmentcontrol",5.414011068,0.55549333,9.746311575,2.84e-22,4.441736972,"count",8.23e-18
"222","AC079467.1",373,"AC079467.1","OK","treatmentcontrol",5.884427369,0.764622043,7.695864151,1.64e-14,4.44046033,"count",4.52e-10
"225","AL583808.1",280,"AL583808.1","OK","treatmentcontrol",5.874064582,0.785255938,7.48044593,8.52e-14,4.426161977,"count",2.33e-09
"234","AC113137.1",230,"AC113137.1","OK","treatmentcontrol",5.575909287,0.623437865,8.943809153,4.98e-19,4.384192352,"count",1.42e-14
"242","AP002812.2",375,"AP002812.2","OK","treatmentcontrol",6.872319251,0.852904506,8.057548298,9.38e-16,4.344719542,"count",2.61e-11
"243","NCKAP5-AS1",429,"NCKAP5-AS1","OK","treatmentcontrol",6.198183987,0.813381402,7.620267654,2.94e-14,4.342216879,"count",8.07e-10
"246","AC027243.3",424,"AC027243.3","OK","treatmentcontrol",6.866544452,1.133900192,6.055686826,1.49e-09,4.336791192,"count",2.75e-05
"254","DPH6-DT",359,"DPH6-DT","OK","treatmentcontrol",5.318865928,0.456960088,11.63967285,5.73e-31,4.310470995,"count",1.73e-26
"255","AL731577.2",463,"AL731577.2","OK","treatmentcontrol",4.301027108,0.258406202,16.64444227,8.5e-61,4.305300167,"count",2.74e-56
"257","AL353784.1",271,"AL353784.1","OK","treatmentcontrol",5.307916888,0.654021553,8.115813411,5.85e-16,4.295400954,"count",1.63e-11
"260","NTM-AS1",397,"NTM-AS1","OK","treatmentcontrol",6.157832691,0.764040967,8.059558265,9.23e-16,4.286813244,"count",2.57e-11
"268","LINC00934",356,"LINC00934","OK","treatmentcontrol",4.366857186,0.263761923,16.55605604,3.46e-60,4.267462723,"count",1.12e-55
"270","XDH",387,"XDH","OK","treatmentcontrol",4.87218192,0.348272156,13.98958209,9.28e-44,4.264463282,"count",2.9e-39
"271","AC019130.1",390,"AC019130.1","OK","treatmentcontrol",6.140028069,0.71951964,8.533510036,1.79e-17,4.262401637,"count",5.06e-13
"274","AC021851.2",388,"AC021851.2","OK","treatmentcontrol",4.269516631,0.26915562,15.86263229,1.68e-55,4.261572562,"count",5.39e-51
"278","TTC3-AS1",388,"TTC3-AS1","OK","treatmentcontrol",6.8007181,0.982863338,6.919291662,5.03e-12,4.246576505,"count",1.35e-07
"279","SLC2A9",526,"SLC2A9","OK","treatmentcontrol",3.836694255,0.208973712,18.35969803,3.23e-73,4.243718728,"count",1.06e-68
"285","AL357172.1",404,"AL357172.1","OK","treatmentcontrol",4.511785098,0.334007616,13.5080306,5.84e-41,4.228640355,"count",1.81e-36
"287","AC104316.1",399,"AC104316.1","OK","treatmentcontrol",6.7840857,1.199642815,5.65508801,1.63e-08,4.223829618,"count",0.00029493
"289","AC007221.1",227,"AC007221.1","OK","treatmentcontrol",5.724532848,0.64568646,8.865809026,9.97e-19,4.220595574,"count",2.83e-14
"292","UPP2",365,"UPP2","OK","treatmentcontrol",4.949180482,0.427798083,11.56896368,1.28e-30,4.212226825,"count",3.87e-26
"293","AC004835.1",688,"AC004835.1","OK","treatmentcontrol",3.554916738,0.154553735,23.00117008,4.32e-112,4.210450195,"count",1.46e-107
"294","SPESP1",369,"SPESP1","OK","treatmentcontrol",4.947302548,0.339206023,14.584949,2.41e-47,4.209645519,"count",7.6e-43
"295","TMLHE-AS1",372,"TMLHE-AS1","OK","treatmentcontrol",5.716435638,0.567654895,10.07026574,1.17e-23,4.209506422,"count",3.42e-19
"301","AC005229.5",904,"AC005229.5","OK","treatmentcontrol",3.310178727,0.121167524,27.31902587,1.19e-154,4.19334337,"count",4.11e-150
"304","AC093535.1",401,"AC093535.1","OK","treatmentcontrol",5.227721263,0.494842786,10.56440835,7.49e-26,4.185258369,"count",2.21e-21
"306","AL035458.2",496,"AL035458.2","OK","treatmentcontrol",3.944478796,0.204564874,19.28228793,2.42e-80,4.180476149,"count",8e-76
"312","AC026704.1",401,"AC026704.1","OK","treatmentcontrol",5.685473412,0.628395711,9.047600599,1.96e-19,4.167146027,"count",5.6e-15
"314","GPC6-AS1",356,"GPC6-AS1","OK","treatmentcontrol",6.7412526,0.994094016,6.781302864,1.31e-11,4.165342027,"count",3.49e-07
"316","AC009554.1",385,"AC009554.1","OK","treatmentcontrol",6.739062019,1.019883688,6.60767703,4.25e-11,4.162354469,"count",1.13e-06
"319","ADAMTSL1",311,"ADAMTSL1","OK","treatmentcontrol",4.388444961,0.398848704,11.00278105,7e-28,4.145414317,"count",2.09e-23
"320","CA1",345,"CA1","OK","treatmentcontrol",6.725816792,0.866090925,7.765716738,9.54e-15,4.144298023,"count",2.63e-10
"321","AL354892.1",363,"AL354892.1","OK","treatmentcontrol",5.666425218,0.438803968,12.91334087,1.25e-37,4.14111962,"count",3.85e-33
"322","AF107885.2",354,"AF107885.2","OK","treatmentcontrol",6.721362442,1.029063154,6.531535419,7.07e-11,4.138228636,"count",1.87e-06
"323","POLQ",345,"POLQ","OK","treatmentcontrol",5.664286179,0.589601224,9.606978322,1.08e-21,4.1381986,"count",3.14e-17
"327","CFAP47",867,"CFAP47","OK","treatmentcontrol",3.188978758,0.12867644,24.78292648,6.06e-129,4.107363537,"count",2.08e-124
"328","SLCO1B1",345,"SLCO1B1","OK","treatmentcontrol",5.168338423,0.453859354,11.3875331,9.99e-30,4.103982167,"count",3e-25
"332","AL359378.1",325,"AL359378.1","OK","treatmentcontrol",6.691915241,0.979471107,6.832172173,9.22e-12,4.09814274,"count",2.46e-07
"333","AC004160.1",572,"AC004160.1","OK","treatmentcontrol",3.679960133,0.197803093,18.60415872,4.48e-75,4.097549918,"count",1.47e-70
"343","LINC01266",287,"LINC01266","OK","treatmentcontrol",5.149168508,0.525429329,9.799925925,1.69e-22,4.077798303,"count",4.9e-18
"344","ABCC4",776,"ABCC4","OK","treatmentcontrol",3.245838533,0.132991549,24.40635179,2.69e-125,4.075990304,"count",9.2e-121
"345","AP000820.2",250,"AP000820.2","OK","treatmentcontrol",6.00335516,0.911192629,6.588458875,4.84e-11,4.075762594,"count",1.28e-06
"352","AC137770.1",332,"AC137770.1","OK","treatmentcontrol",4.971138976,0.412314158,12.05667786,4.45e-33,4.057142163,"count",1.35e-28
"357","AP004147.1",510,"AP004147.1","OK","treatmentcontrol",3.796165061,0.194820666,19.48543319,5.95e-82,4.042904531,"count",1.97e-77
"361","AC068051.1",238,"AC068051.1","OK","treatmentcontrol",6.64484773,0.988606007,6.721431673,1.97e-11,4.034211547,"count",5.25e-07
"362","AC005695.2",326,"AC005695.2","OK","treatmentcontrol",6.64484773,1.210071894,5.491283422,4.16e-08,4.034211547,"count",0.000743936
"363","AC046195.1",290,"AC046195.1","OK","treatmentcontrol",5.116378665,0.588038621,8.700752779,4.24e-18,4.033073974,"count",1.2e-13
"364","LINC02242",307,"LINC02242","OK","treatmentcontrol",4.702545523,0.433883117,10.83827726,4.13e-27,4.031607573,"count",1.23e-22
"366","AC023136.1",593,"AC023136.1","OK","treatmentcontrol",3.615075411,0.186916962,19.34054235,8.39e-81,4.029327109,"count",2.77e-76
"371","LINC02254",314,"LINC02254","OK","treatmentcontrol",5.572396268,0.546561621,10.19536691,3.33e-24,4.013040153,"count",9.77e-20
"376","AC024588.1",394,"AC024588.1","OK","treatmentcontrol",4.489851388,0.349320224,12.85311036,2.67e-37,3.996064213,"count",8.21e-33
"380","AC005237.1",321,"AC005237.1","OK","treatmentcontrol",5.291731768,0.555310396,9.529322356,2.27e-21,3.995047555,"count",6.56e-17
"388","AC077690.1",358,"AC077690.1","OK","treatmentcontrol",3.758730118,0.225223372,16.68889904,4.18e-61,3.957977368,"count",1.35e-56
"393","PCAT1",476,"PCAT1","OK","treatmentcontrol",3.35616771,0.178489398,18.8031768,1.33e-76,3.931997217,"count",4.36e-72
"398","MYO3B-AS1",821,"MYO3B-AS1","OK","treatmentcontrol",3.134082381,0.137527671,22.78874039,3.77e-110,3.918369061,"count",1.27e-105
"401","AC023389.1",334,"AC023389.1","OK","treatmentcontrol",5.226726938,0.437260591,11.95334554,1.51e-32,3.906871999,"count",4.57e-28
"403","AC130324.2",279,"AC130324.2","OK","treatmentcontrol",5.221739396,0.472769376,11.04500346,4.42e-28,3.900120978,"count",1.32e-23
"407","ENPEP",290,"ENPEP","OK","treatmentcontrol",5.011018178,0.420005553,11.93083791,1.96e-32,3.889927145,"count",5.95e-28
"410","PDE1A",360,"PDE1A","OK","treatmentcontrol",3.333728052,0.182427457,18.27426693,1.42e-72,3.887934431,"count",4.66e-68
"413","AC016821.1",411,"AC016821.1","OK","treatmentcontrol",3.785523796,0.220764143,17.14736708,2.51e-64,3.884802292,"count",8.16e-60
"416","AC106818.2",521,"AC106818.2","OK","treatmentcontrol",3.491812087,0.181398246,19.24942588,4.4e-80,3.879243835,"count",1.45e-75
"420","AC061975.8",290,"AC061975.8","OK","treatmentcontrol",6.521931058,0.935863121,6.968894181,3.55e-12,3.868122386,"count",9.53e-08
"425","AL031602.2",315,"AL031602.2","OK","treatmentcontrol",5.458128174,0.591733561,9.223962498,3.93e-20,3.858342089,"count",1.13e-15
"427","SPDYE2",290,"SPDYE2","OK","treatmentcontrol",6.510972044,0.65369866,9.960204055,3.5e-23,3.853378361,"count",1.02e-18
"428","UBOX5-AS1",294,"UBOX5-AS1","OK","treatmentcontrol",6.510972044,0.779280118,8.355111203,8.11e-17,3.853378361,"count",2.27e-12
"436","AC087280.2",374,"AC087280.2","OK","treatmentcontrol",3.668390951,0.234464002,15.64585998,4.51e-54,3.833364788,"count",1.44e-49
"439","PRICKLE2-AS3",373,"PRICKLE2-AS3","OK","treatmentcontrol",4.289411666,0.31973196,13.41564875,1.96e-40,3.828407647,"count",6.09e-36
"442","AL122035.1",292,"AL122035.1","OK","treatmentcontrol",4.957773659,0.414796517,11.95230302,1.52e-32,3.817931919,"count",4.63e-28
"444","CA3",444,"CA3","OK","treatmentcontrol",3.431032005,0.176784442,19.40799744,2.45e-81,3.815270284,"count",8.11e-77
"447","MAGI1-AS1",314,"MAGI1-AS1","OK","treatmentcontrol",4.947302331,0.575414455,8.597806833,1.03e-17,3.80380163,"count",2.92e-13
"452","AC129803.1",322,"AC129803.1","OK","treatmentcontrol",4.430611807,0.396480308,11.17485967,1.06e-28,3.796665468,"count",3.19e-24
"455","AC008462.1",292,"AC008462.1","OK","treatmentcontrol",5.141071493,0.45212604,11.37088121,1.2e-29,3.79122675,"count",3.62e-25
"458","TMEM132C",1182,"TMEM132C","OK","treatmentcontrol",2.79426103,0.083257667,33.5616063,9.15e-226,3.787986218,"count",3.24e-221
"469","TP53TG5",351,"TP53TG5","OK","treatmentcontrol",4.050556187,0.288533331,14.03843424,4.77e-44,3.761052006,"count",1.49e-39
"479","AC110795.1",266,"AC110795.1","OK","treatmentcontrol",6.4247117,0.751624339,8.547769637,1.59e-17,3.737716281,"count",4.48e-13
"480","SPDYE21P",312,"SPDYE21P","OK","treatmentcontrol",4.73560636,0.435186556,10.88178459,2.59e-27,3.737698246,"count",7.7e-23
"486","AKR1D1",232,"AKR1D1","OK","treatmentcontrol",4.732892654,0.557743394,8.485788816,2.69e-17,3.734044939,"count",7.58e-13
"490","AP001442.1",447,"AP001442.1","OK","treatmentcontrol",3.570707587,0.20511431,17.40837867,3.4e-66,3.731830077,"count",1.11e-61
"491","PRR5L",432,"PRR5L","OK","treatmentcontrol",3.485200982,0.183672157,18.97511866,6.17e-78,3.730100407,"count",2.03e-73
"492","LINC02698",252,"LINC02698","OK","treatmentcontrol",5.746467863,0.799721701,7.185584502,7.54e-13,3.729028592,"count",2.04e-08
"497","PEX5L-AS2",404,"PEX5L-AS2","OK","treatmentcontrol",3.586983676,0.241622035,14.84543277,5.89e-49,3.721512536,"count",1.86e-44
"500","AC008937.2",299,"AC008937.2","OK","treatmentcontrol",5.355687369,0.606656683,8.828201386,1.39e-18,3.720626008,"count",3.95e-14
"502","PRKG1",295,"PRKG1","OK","treatmentcontrol",3.360799068,0.194073771,17.31712149,1.54e-65,3.718135841,"count",5.01e-61
"504","SLC10A1",274,"SLC10A1","OK","treatmentcontrol",5.737552496,0.882094488,6.504464744,8.45e-11,3.717102181,"count",2.23e-06
"507","LINC00276",264,"LINC00276","OK","treatmentcontrol",3.293120745,0.243411412,13.52903183,4.43e-41,3.714774263,"count",1.38e-36
"510","OPA1-AS1",302,"OPA1-AS1","OK","treatmentcontrol",5.346902539,0.523531843,10.21313719,2.78e-24,3.708861686,"count",8.16e-20
"511","AC105339.3",294,"AC105339.3","OK","treatmentcontrol",4.708132105,0.412663941,11.40911924,7.84e-30,3.700742068,"count",2.36e-25
"512","LINC00106",315,"LINC00106","OK","treatmentcontrol",4.458706088,0.323711763,13.77369189,1.71e-42,3.70060639,"count",5.34e-38
"514","CNBD1",260,"CNBD1","OK","treatmentcontrol",3.743329742,0.323137445,11.58432674,1.08e-30,3.696969959,"count",3.25e-26
"522","CHRM5",309,"CHRM5","OK","treatmentcontrol",4.113076772,0.287909172,14.28602203,1.58e-45,3.683384704,"count",4.97e-41
"523","LINC01905",211,"LINC01905","OK","treatmentcontrol",5.710319345,0.871989216,6.548612344,6.31e-11,3.68071973,"count",1.67e-06
"525","C2CD6",348,"C2CD6","OK","treatmentcontrol",3.842479028,0.350446976,10.96450901,1.06e-27,3.674919105,"count",3.16e-23
"529","CEMIP",300,"CEMIP","OK","treatmentcontrol",4.54839484,0.394999579,11.51493593,2.37e-30,3.667198425,"count",7.15e-26
