"","gene_short_name","num_cells_expressed","gene_id","status","term","estimate","std_err","test_val","p_value","normalized_effect","model_component","q_value"
"1190","RUVBL2",2729,"RUVBL2","OK","treatmentcontrol",-0.761316691,0.036937868,-20.61073721,3.9e-91,-1.079275629,"count",1.3e-86
"1191","VDAC2",5479,"VDAC2","OK","treatmentcontrol",-0.749727469,0.016082133,-46.61865941,0,-1.079258589,"count",0
"1192","EEF1D",4342,"EEF1D","OK","treatmentcontrol",-0.751467797,0.026685227,-28.16044261,1.31e-163,-1.07917554,"count",4.56e-159
"1193","RNF26",973,"RNF26","OK","treatmentcontrol",-0.802580271,0.071162915,-11.27806903,3.39e-29,-1.078876185,"count",1.02e-24
"1195","AC060780.1",2100,"AC060780.1","OK","treatmentcontrol",-0.767545703,0.043809253,-17.52017316,5.3e-67,-1.078519136,"count",1.72e-62
"1196","PAN3-AS1",375,"PAN3-AS1","OK","treatmentcontrol",-0.92387583,0.123697952,-7.468804577,9.3e-14,-1.078250786,"count",2.54e-09
"1197","VANGL1",1258,"VANGL1","OK","treatmentcontrol",-0.788375449,0.072222978,-10.91585351,1.79e-27,-1.078224686,"count",5.34e-23
"1198","MESP2",1665,"MESP2","OK","treatmentcontrol",-0.774712692,0.062547663,-12.38595739,8.58e-35,-1.078124516,"count",2.62e-30
"1199","CLEC2L",488,"CLEC2L","OK","treatmentcontrol",-0.862618897,0.121771895,-7.083891522,1.57e-12,-1.07725279,"count",4.23e-08
"1201","AL031058.1",484,"AL031058.1","OK","treatmentcontrol",-0.876334886,0.115384746,-7.594893753,3.57e-14,-1.076715734,"count",9.8e-10
"1202","NDUFA4",5641,"NDUFA4","OK","treatmentcontrol",-0.746790973,0.021632956,-34.52098662,1.37e-237,-1.076509294,"count",4.87e-233
"1203","SF3A2",1674,"SF3A2","OK","treatmentcontrol",-0.77208975,0.050624425,-15.25132883,1.61e-51,-1.076449416,"count",5.12e-47
"1204","NSFL1C",3235,"NSFL1C","OK","treatmentcontrol",-0.755879744,0.032807385,-23.03992647,1.91e-112,-1.076270707,"count",6.46e-108
"1206","MRPL20-AS1",955,"MRPL20-AS1","OK","treatmentcontrol",-0.804063288,0.074251671,-10.82889148,4.56e-27,-1.075176153,"count",1.36e-22
"1209","ESPN",1003,"ESPN","OK","treatmentcontrol",-0.789927858,0.072109703,-10.95452936,1.18e-27,-1.073196346,"count",3.52e-23
"1210","PIGH",2573,"PIGH","OK","treatmentcontrol",-0.758047321,0.038104456,-19.89392834,3.11e-85,-1.073151693,"count",1.03e-80
"1211","COMMD9",2123,"COMMD9","OK","treatmentcontrol",-0.762673704,0.04408549,-17.29988055,2.05e-65,-1.071077001,"count",6.66e-61
"1213","EIF4EBP1",3006,"EIF4EBP1","OK","treatmentcontrol",-0.749946361,0.037147259,-20.18847077,1.23e-87,-1.068433262,"count",4.08e-83
"1214","MICOS13",4328,"MICOS13","OK","treatmentcontrol",-0.744327211,0.025942886,-28.69099455,2.31e-169,-1.067626622,"count",8.07e-165
"1215","SLC12A5",3048,"SLC12A5","OK","treatmentcontrol",-0.751352489,0.03686615,-20.38055185,3.21e-89,-1.067210508,"count",1.07e-84
"1217","AC245060.5",1685,"AC245060.5","OK","treatmentcontrol",-0.76240857,0.054973112,-13.86875407,4.77e-43,-1.066189326,"count",1.49e-38
"1220","OSER1",1726,"OSER1","OK","treatmentcontrol",-0.763317791,0.050283888,-15.1801664,4.58e-51,-1.065391014,"count",1.45e-46
"1223","SNHG19",919,"SNHG19","OK","treatmentcontrol",-0.796536408,0.081049125,-9.827822379,1.28e-22,-1.065190399,"count",3.73e-18
"1224","PCDHA10",910,"PCDHA10","OK","treatmentcontrol",-0.792830146,0.07840622,-10.11182712,7.72e-24,-1.065160129,"count",2.26e-19
"1225","LAMTOR1",3800,"LAMTOR1","OK","treatmentcontrol",-0.744848246,0.027396713,-27.1875043,2.85e-153,-1.06485196,"count",9.88e-149
"1227","HYAL3",307,"HYAL3","OK","treatmentcontrol",-0.950608892,0.145813773,-6.519335396,7.66e-11,-1.064035339,"count",2.02e-06
"1228","VEGFB",4240,"VEGFB","OK","treatmentcontrol",-0.742639764,0.026297246,-28.24021046,1.81e-164,-1.063943601,"count",6.3e-160
"1230","PICK1",1128,"PICK1","OK","treatmentcontrol",-0.784527336,0.069313455,-11.31854319,2.16e-29,-1.063754105,"count",6.49e-25
"1231","LINGO3",1095,"LINGO3","OK","treatmentcontrol",-0.78589801,0.072850572,-10.78780832,7.08e-27,-1.063572684,"count",2.1e-22
"1234","AC104506.1",267,"AC104506.1","OK","treatmentcontrol",-0.988693329,0.159065972,-6.21561806,5.47e-10,-1.062697159,"count",1.02e-05
"1235","LINC02154",891,"LINC02154","OK","treatmentcontrol",-0.769725151,0.137644188,-5.592136946,2.35e-08,-1.062620871,"count",0.00042205
"1236","SMIM15",2756,"SMIM15","OK","treatmentcontrol",-0.749357847,0.036204235,-20.69807139,7.25e-92,-1.062383277,"count",2.42e-87
"1238","MORN4",2297,"MORN4","OK","treatmentcontrol",-0.752525703,0.043871713,-17.15286818,2.3e-64,-1.061697481,"count",7.45e-60
"1239","EHD1",694,"EHD1","OK","treatmentcontrol",-0.818814761,0.090218803,-9.075877003,1.52e-19,-1.061619449,"count",4.34e-15
"1240","AC138649.1",570,"AC138649.1","OK","treatmentcontrol",-0.843981921,0.113313349,-7.448212637,1.09e-13,-1.061123096,"count",2.96e-09
"1242","SIKE1",2921,"SIKE1","OK","treatmentcontrol",-0.746126456,0.037151824,-20.08317181,8.95e-87,-1.0603008,"count",2.97e-82
"1245","TNIP2",1010,"TNIP2","OK","treatmentcontrol",-0.784763028,0.069585053,-11.27775286,3.41e-29,-1.059029373,"count",1.02e-24
"1246","TMEM219",4156,"TMEM219","OK","treatmentcontrol",-0.739214309,0.025936814,-28.50058259,2.74e-167,-1.058221553,"count",9.56e-163
"1248","AC025181.2",893,"AC025181.2","OK","treatmentcontrol",-0.794754899,0.077446521,-10.26198319,1.69e-24,-1.058128761,"count",4.98e-20
"1249","TCEA2",2690,"TCEA2","OK","treatmentcontrol",-0.745204745,0.035497009,-20.9934518,2.33e-94,-1.057618365,"count",7.79e-90
"1251","MEA1",3149,"MEA1","OK","treatmentcontrol",-0.742963127,0.033149005,-22.41283315,9.38e-107,-1.056699861,"count",3.17e-102
"1252","ZFAND2B",1658,"ZFAND2B","OK","treatmentcontrol",-0.759572743,0.051349061,-14.79233943,1.26e-48,-1.056425503,"count",3.99e-44
"1253","AL441883.1",282,"AL441883.1","OK","treatmentcontrol",-0.962214959,0.156493069,-6.148610685,8.34e-10,-1.056351707,"count",1.55e-05
"1254","C1orf174",1134,"C1orf174","OK","treatmentcontrol",-0.776304122,0.068314192,-11.36373132,1.3e-29,-1.056150327,"count",3.92e-25
"1255","MANEA-DT",336,"MANEA-DT","OK","treatmentcontrol",-0.920623795,0.138479008,-6.648110841,3.24e-11,-1.056006344,"count",8.6e-07
"1256","IMPAD1",2446,"IMPAD1","OK","treatmentcontrol",-0.746264453,0.037421943,-19.94189481,1.27e-85,-1.055712035,"count",4.21e-81
"1257","ACD",1621,"ACD","OK","treatmentcontrol",-0.758273679,0.050261962,-15.08643207,1.8e-50,-1.055347705,"count",5.72e-46
"1258","AL020996.1",225,"AL020996.1","OK","treatmentcontrol",-1.039149431,0.190545094,-5.453561731,5.14e-08,-1.055133779,"count",0.000916882
"1259","RAB5IF",3620,"RAB5IF","OK","treatmentcontrol",-0.738663308,0.028656284,-25.77666107,8.8e-139,-1.054916411,"count",3.03e-134
"1260","SRRD",1569,"SRRD","OK","treatmentcontrol",-0.76128151,0.053282548,-14.28763334,1.55e-45,-1.054674618,"count",4.86e-41
"1262","HSPA14.1",1220,"HSPA14.1","OK","treatmentcontrol",-0.769725151,0.063920212,-12.04196799,5.3e-33,-1.052758243,"count",1.61e-28
"1264","NOP53",5093,"NOP53","OK","treatmentcontrol",-0.731327213,0.019583014,-37.34497652,1.25e-273,-1.051774024,"count",4.47e-269
"1265","TECR",4317,"TECR","OK","treatmentcontrol",-0.733299526,0.025888355,-28.32545869,2.17e-165,-1.05176801,"count",7.56e-161
"1266","RAB5C",3094,"RAB5C","OK","treatmentcontrol",-0.738845374,0.031733308,-23.2829613,1.09e-114,-1.051641098,"count",3.71e-110
"1267","RBP3",4370,"RBP3","OK","treatmentcontrol",-0.731836295,0.029005941,-25.23056543,2.45e-133,-1.051473622,"count",8.41e-129
"1268","PDK2",1165,"PDK2","OK","treatmentcontrol",-0.773030939,0.065740711,-11.75878575,1.45e-31,-1.051412295,"count",4.4e-27
"1269","SAPCD1",203,"SAPCD1","OK","treatmentcontrol",-1.066556368,0.186785918,-5.710046999,1.19e-08,-1.051392558,"count",0.000214981
"1270","AAAS",1316,"AAAS","OK","treatmentcontrol",-0.765595757,0.06023725,-12.70967307,1.61e-36,-1.051362721,"count",4.92e-32
"1271","MAGEL2",404,"MAGEL2","OK","treatmentcontrol",-0.880792244,0.12283843,-7.170331361,8.42e-13,-1.050929152,"count",2.28e-08
"1272","PDLIM2",1744,"PDLIM2","OK","treatmentcontrol",-0.750905091,0.051427431,-14.60125599,1.91e-47,-1.05032217,"count",6.04e-43
"1273","TMEM186",794,"TMEM186","OK","treatmentcontrol",-0.79902152,0.081485685,-9.805667334,1.59e-22,-1.050036332,"count",4.63e-18
"1279","ENY2",5083,"ENY2","OK","treatmentcontrol",-0.728395222,0.021400498,-34.0363677,1.37e-231,-1.047267377,"count",4.87e-227
"1281","NAGS",213,"NAGS","OK","treatmentcontrol",-1.053829353,0.182915998,-5.761274925,8.78e-09,-1.04624605,"count",0.000159672
"1283","RPL8",5749,"RPL8","OK","treatmentcontrol",-0.725246798,0.012517461,-57.93881112,0,-1.04594813,"count",0
"1286","THOC3",1466,"THOC3","OK","treatmentcontrol",-0.752807964,0.053524463,-14.06474577,3.33e-44,-1.044219161,"count",1.04e-39
"1287","COA6-AS1",972,"COA6-AS1","OK","treatmentcontrol",-0.780397611,0.081124852,-9.619710755,9.6e-22,-1.044047074,"count",2.78e-17
"1289","ARFRP1",1495,"ARFRP1","OK","treatmentcontrol",-0.754803955,0.056134822,-13.44626975,1.31e-40,-1.043223205,"count",4.08e-36
"1290","FBXL16",1419,"FBXL16","OK","treatmentcontrol",-0.757407329,0.057935926,-13.07318941,1.64e-38,-1.043045807,"count",5.07e-34
"1291","FGF17",442,"FGF17","OK","treatmentcontrol",-0.860578774,0.129666686,-6.636853306,3.5e-11,-1.04282943,"count",9.27e-07
"1292","SPATA2",682,"SPATA2","OK","treatmentcontrol",-0.808439663,0.088583599,-9.126290528,9.61e-20,-1.042816791,"count",2.75e-15
"1293","DNAJB9",2426,"DNAJB9","OK","treatmentcontrol",-0.737113562,0.03986499,-18.49024837,3.31e-74,-1.042619536,"count",1.09e-69
"1295","TIMM23B",792,"TIMM23B","OK","treatmentcontrol",-0.792079796,0.085681425,-9.244475102,3.26e-20,-1.042107224,"count",9.34e-16
"1297","ARIH2OS",1293,"ARIH2OS","OK","treatmentcontrol",-0.76218932,0.064829238,-11.75687621,1.49e-31,-1.041945057,"count",4.5e-27
"1298","PGBD4",578,"PGBD4","OK","treatmentcontrol",-0.820345141,0.099793753,-8.220405739,2.48e-16,-1.040320771,"count",6.94e-12
"1299","FAU",5747,"FAU","OK","treatmentcontrol",-0.721325319,0.011548672,-62.4595891,0,-1.04021969,"count",0
"1300","NDUFA6",4784,"NDUFA6","OK","treatmentcontrol",-0.724522419,0.022435312,-32.29384237,1.74e-210,-1.040041471,"count",6.12e-206
"1301","TMED4",4726,"TMED4","OK","treatmentcontrol",-0.724591966,0.020237628,-35.80419519,9.65e-254,-1.039970667,"count",3.43e-249
"1302","PEX16",1452,"PEX16","OK","treatmentcontrol",-0.753545582,0.057828022,-13.03080344,2.82e-38,-1.039629737,"count",8.7e-34
"1304","MRPS21",4902,"MRPS21","OK","treatmentcontrol",-0.722195606,0.020215867,-35.72419735,1.01e-252,-1.03734229,"count",3.58e-248
"1305","SCD",1239,"SCD","OK","treatmentcontrol",-0.747179912,0.067845318,-11.0129915,6.26e-28,-1.037077223,"count",1.87e-23
"1309","ATP6AP1",3398,"ATP6AP1","OK","treatmentcontrol",-0.726946478,0.030323233,-23.97325106,3.7e-121,-1.036521611,"count",1.26e-116
"1310","AMH",416,"AMH","OK","treatmentcontrol",-0.85560364,0.116976189,-7.314340186,2.94e-13,-1.036430382,"count",7.98e-09
"1311","TTC30B",751,"TTC30B","OK","treatmentcontrol",-0.794417763,0.090882213,-8.741179829,2.98e-18,-1.035675875,"count",8.46e-14
"1312","TOE1",635,"TOE1","OK","treatmentcontrol",-0.809975553,0.093540814,-8.659060359,6.09e-18,-1.035531201,"count",1.72e-13
"1313","Z99572.1",638,"Z99572.1","OK","treatmentcontrol",-0.80167675,0.092749143,-8.643494964,6.97e-18,-1.035183486,"count",1.97e-13
"1314","FXR2",1321,"FXR2","OK","treatmentcontrol",-0.754329465,0.059638813,-12.64829775,3.44e-36,-1.035087229,"count",1.05e-31
"1317","SLC46A1",700,"SLC46A1","OK","treatmentcontrol",-0.794855815,0.08567575,-9.277488856,2.4e-20,-1.03448445,"count",6.89e-16
"1318","ARTN",267,"ARTN","OK","treatmentcontrol",-0.956204715,0.162619912,-5.87999773,4.33e-09,-1.034414989,"count",7.94e-05
"1319","BET1L",1442,"BET1L","OK","treatmentcontrol",-0.747927512,0.056210557,-13.30581932,8.21e-40,-1.034296452,"count",2.54e-35
"1320","EXOSC1",2967,"EXOSC1","OK","treatmentcontrol",-0.727657092,0.033749404,-21.5605909,3.14e-99,-1.034129625,"count",1.06e-94
"1321","TADA2B",1077,"TADA2B","OK","treatmentcontrol",-0.764275546,0.066967627,-11.41261205,7.54e-30,-1.033694679,"count",2.27e-25
"1323","SLC35E1",2287,"SLC35E1","OK","treatmentcontrol",-0.730611727,0.039780849,-18.36591586,2.9e-73,-1.033299601,"count",9.5e-69
"1324","SRA1",3555,"SRA1","OK","treatmentcontrol",-0.722748056,0.030536175,-23.66858522,2.78e-118,-1.033151536,"count",9.44e-114
"1325","IL17RE",410,"IL17RE","OK","treatmentcontrol",-0.860322046,0.118626836,-7.252339128,4.63e-13,-1.033076369,"count",1.26e-08
"1326","PNO1",3141,"PNO1","OK","treatmentcontrol",-0.724532339,0.033784198,-21.44589422,3.1e-98,-1.032256459,"count",1.04e-93
"1328","ZBTB24",1489,"ZBTB24","OK","treatmentcontrol",-0.746956042,0.056621151,-13.19217348,3.57e-39,-1.032225775,"count",1.1e-34
"1329","MIEN1",2589,"MIEN1","OK","treatmentcontrol",-0.728567077,0.036966215,-19.70899873,9.67e-84,-1.032197298,"count",3.2e-79
"1330","RFC4",2106,"RFC4","OK","treatmentcontrol",-0.733303976,0.044828114,-16.35812696,7.87e-59,-1.030114501,"count",2.53e-54
"1332","ZNF582",509,"ZNF582","OK","treatmentcontrol",-0.829279681,0.116170833,-7.138450013,1.06e-12,-1.029740858,"count",2.86e-08
"1335","PDE4DIP",2930,"PDE4DIP","OK","treatmentcontrol",-0.721999908,0.034382669,-20.99894908,2.09e-94,-1.0282344,"count",7e-90
"1336","PLPP6",409,"PLPP6","OK","treatmentcontrol",-0.867872212,0.124594766,-6.965559168,3.63e-12,-1.02783559,"count",9.76e-08
"1338","INAFM2",801,"INAFM2","OK","treatmentcontrol",-0.780087938,0.082512975,-9.454124534,4.62e-21,-1.027734055,"count",1.33e-16
"1339","C1orf122",5294,"C1orf122","OK","treatmentcontrol",-0.714487799,0.019616059,-36.42361586,1.13e-261,-1.02758779,"count",4.02e-257
"1340","AC093323.1",1094,"AC093323.1","OK","treatmentcontrol",-0.754283966,0.06968283,-10.82453119,4.78e-27,-1.026949801,"count",1.42e-22
"1341","MARCO",455,"MARCO","OK","treatmentcontrol",-0.836735861,0.129884608,-6.442147962,1.27e-10,-1.026865781,"count",2.42e-06
"1342","MAP10",304,"MAP10","OK","treatmentcontrol",-0.910911594,0.15294575,-5.955782338,2.74e-09,-1.026824809,"count",5.05e-05
"1343","APOM",607,"APOM","OK","treatmentcontrol",-0.803090844,0.10200858,-7.872777393,4.11e-15,-1.026369893,"count",1.14e-10
"1344","TLNRD1",840,"TLNRD1","OK","treatmentcontrol",-0.77459134,0.07481095,-10.35398341,6.62e-25,-1.025914711,"count",1.95e-20
"1349","AC009403.1",790,"AC009403.1","OK","treatmentcontrol",-0.777427371,0.080913191,-9.608166003,1.07e-21,-1.025038258,"count",3.1e-17
"1350","SCAF1",1547,"SCAF1","OK","treatmentcontrol",-0.737568011,0.052162854,-14.13971721,1.19e-44,-1.023816867,"count",3.73e-40
"1351","PMVK",3016,"PMVK","OK","treatmentcontrol",-0.719255724,0.033929075,-21.19880173,4.14e-96,-1.023309026,"count",1.39e-91
"1355","MTFR1L",2385,"MTFR1L","OK","treatmentcontrol",-0.724377325,0.041012464,-17.6623703,4.89e-68,-1.02144981,"count",1.59e-63
"1363","MTA2",492,"MTA2","OK","treatmentcontrol",-0.828634996,0.112628166,-7.357262649,2.14e-13,-1.019315864,"count",5.82e-09
"1364","HES2",691,"HES2","OK","treatmentcontrol",-0.784854032,0.09683884,-8.104744244,6.4e-16,-1.019197093,"count",1.78e-11
"1366","CFAP298",3477,"CFAP298","OK","treatmentcontrol",-0.713366182,0.028695233,-24.8600938,1.07e-129,-1.018506125,"count",3.67e-125
"1367","LINC01023",633,"LINC01023","OK","treatmentcontrol",-0.795790918,0.099380293,-8.007532416,1.4e-15,-1.018294628,"count",3.9e-11
"1368","GAMT",4134,"GAMT","OK","treatmentcontrol",-0.711194757,0.026674415,-26.66205604,8.35e-148,-1.018241556,"count",2.89e-143
"1370","GLO1",4096,"GLO1","OK","treatmentcontrol",-0.710835833,0.027503143,-25.84562216,1.78e-139,-1.017776266,"count",6.13e-135
"1371","ALG5",3455,"ALG5","OK","treatmentcontrol",-0.713280022,0.030412049,-23.45386268,2.83e-116,-1.017684182,"count",9.61e-112
"1372","CCDC186",3625,"CCDC186","OK","treatmentcontrol",-0.711530257,0.030447741,-23.36890102,1.75e-115,-1.016720971,"count",5.93e-111
"1373","PPIE",2451,"PPIE","OK","treatmentcontrol",-0.719743797,0.039864079,-18.05494585,6.24e-71,-1.016693668,"count",2.04e-66
"1374","SDF4",2716,"SDF4","OK","treatmentcontrol",-0.717061887,0.036762637,-19.50518115,4.14e-82,-1.016069352,"count",1.37e-77
"1375","ORMDL3",1235,"ORMDL3","OK","treatmentcontrol",-0.745130496,0.064312908,-11.58601784,1.06e-30,-1.015870584,"count",3.19e-26
"1376","UROD",1858,"UROD","OK","treatmentcontrol",-0.725738983,0.047176381,-15.38352375,2.28e-52,-1.015799753,"count",7.26e-48
"1378","ZNF585A",2049,"ZNF585A","OK","treatmentcontrol",-0.722880881,0.04650537,-15.54403025,2.08e-53,-1.014094344,"count",6.65e-49
"1379","AC022211.2",203,"AC022211.2","OK","treatmentcontrol",-1.033219931,0.185126818,-5.581146696,2.5e-08,-1.013575647,"count",0.000449082
"1381","APEX2",269,"APEX2","OK","treatmentcontrol",-0.926567621,0.140446311,-6.597308347,4.56e-11,-1.013270124,"count",1.21e-06
"1385","UPK3BL1",1709,"UPK3BL1","OK","treatmentcontrol",-0.726829706,0.051357234,-14.1524308,1e-44,-1.011992081,"count",3.14e-40
"1386","CDKN2AIP",1837,"CDKN2AIP","OK","treatmentcontrol",-0.723044234,0.048566772,-14.88763205,3.21e-49,-1.011075362,"count",1.02e-44
"1390","RNASEH1",2092,"RNASEH1","OK","treatmentcontrol",-0.718151488,0.041324595,-17.37830676,5.6e-66,-1.01075004,"count",1.82e-61
"1391","RASSF1-AS1",387,"RASSF1-AS1","OK","treatmentcontrol",-0.859708298,0.135687235,-6.335955593,2.54e-10,-1.010489005,"count",4.78e-06
"1392","MYBBP1A",855,"MYBBP1A","OK","treatmentcontrol",-0.760379288,0.076658272,-9.919076784,5.25e-23,-1.010428306,"count",1.53e-18
"1393","VDAC1",5309,"VDAC1","OK","treatmentcontrol",-0.702391445,0.018251552,-38.48392873,1.18e-288,-1.010332039,"count",4.21e-284
"1395","HDGF",3542,"HDGF","OK","treatmentcontrol",-0.706071495,0.026911228,-26.23705974,1.92e-143,-1.008892612,"count",6.61e-139
"1396","SRPRB",1801,"SRPRB","OK","treatmentcontrol",-0.720770228,0.051447226,-14.009895,7.04e-44,-1.008630009,"count",2.2e-39
"1398","AC026471.1",598,"AC026471.1","OK","treatmentcontrol",-0.791386647,0.097497637,-8.116982844,5.79e-16,-1.008288356,"count",1.61e-11
"1399","DPCD",4001,"DPCD","OK","treatmentcontrol",-0.704590149,0.031901808,-22.08621364,7.68e-104,-1.007969893,"count",2.59e-99
"1400","TSR3",3012,"TSR3","OK","treatmentcontrol",-0.70961377,0.034891993,-20.33743865,7.29e-89,-1.007715961,"count",2.43e-84
"1402","GPR108",2004,"GPR108","OK","treatmentcontrol",-0.718512695,0.045704746,-15.72074589,1.45e-54,-1.007484768,"count",4.65e-50
"1405","EMC7",4447,"EMC7","OK","treatmentcontrol",-0.702450467,0.022895437,-30.68080684,1.21e-191,-1.007058833,"count",4.26e-187
"1406","UTP11",3080,"UTP11","OK","treatmentcontrol",-0.707393029,0.033901241,-20.86628706,2.78e-93,-1.006221384,"count",9.29e-89
"1407","MED22",810,"MED22","OK","treatmentcontrol",-0.761024039,0.079190483,-9.61004421,1.05e-21,-1.006217982,"count",3.05e-17
"1408","SRSF8",3020,"SRSF8","OK","treatmentcontrol",-0.707399687,0.032652602,-21.66441981,3.92e-100,-1.006188235,"count",1.32e-95
"1409","FIZ1",872,"FIZ1","OK","treatmentcontrol",-0.754977294,0.072303875,-10.44172664,2.68e-25,-1.005558357,"count",7.91e-21
"1410","ZNF579",1460,"ZNF579","OK","treatmentcontrol",-0.726075485,0.05270468,-13.7763001,1.65e-42,-1.004628514,"count",5.15e-38
"1411","TRIM52",1942,"TRIM52","OK","treatmentcontrol",-0.716186271,0.048155605,-14.87233451,4e-49,-1.004451153,"count",1.27e-44
"1413","WNT6",201,"WNT6","OK","treatmentcontrol",-1.009397987,0.183249173,-5.50833584,3.78e-08,-1.004396085,"count",0.000676457
"1414","ARHGAP5-AS1",843,"ARHGAP5-AS1","OK","treatmentcontrol",-0.758688864,0.083411263,-9.095760434,1.27e-19,-1.004267469,"count",3.63e-15
"1415","AC034236.2",385,"AC034236.2","OK","treatmentcontrol",-0.85272207,0.126846274,-6.722484196,1.96e-11,-1.004061189,"count",5.21e-07
"1416","SMC2",1574,"SMC2","OK","treatmentcontrol",-0.721913423,0.056142055,-12.85869253,2.49e-37,-1.00366256,"count",7.65e-33
"1417","CENPL",348,"CENPL","OK","treatmentcontrol",-0.860109212,0.126188996,-6.816039749,1.03e-11,-1.003528443,"count",2.75e-07
"1418","MMADHC",3267,"MMADHC","OK","treatmentcontrol",-0.704052971,0.031793661,-22.14444493,2.34e-104,-1.002819787,"count",7.88e-100
"1419","PAXIP1-AS1",2101,"PAXIP1-AS1","OK","treatmentcontrol",-0.713485411,0.045044813,-15.83945764,2.4e-55,-1.002494642,"count",7.67e-51
"1420","IKBIP",2085,"IKBIP","OK","treatmentcontrol",-0.709784302,0.047683086,-14.88545219,3.31e-49,-1.002193952,"count",1.05e-44
"1421","FAM98C",1429,"FAM98C","OK","treatmentcontrol",-0.72694481,0.059098956,-12.30046794,2.42e-34,-1.001177321,"count",7.37e-30
"1422","TIMM29",2596,"TIMM29","OK","treatmentcontrol",-0.708540457,0.039880802,-17.76645446,8.47e-69,-1.001022578,"count",2.76e-64
"1423","HLA-F-AS1",621,"HLA-F-AS1","OK","treatmentcontrol",-0.778023953,0.098280251,-7.916381395,2.91e-15,-1.000709693,"count",8.06e-11
