gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
SNHG1,665,SNHG1,OK,treatmentcontrol,-1.336873856,0.093541367,-14.29179295,5.54E-45,-1.812797857,count,1.87E-40
PLAAT3,731,PLAAT3,OK,treatmentcontrol,-1.175204265,0.068576227,-17.13719642,4.30E-63,-1.647233796,count,1.48E-58
PPP1R14B,1567,PPP1R14B,OK,treatmentcontrol,-1.359204395,0.049360732,-27.53614731,3.40E-150,-1.934526521,count,1.22E-145
SAC3D1,556,SAC3D1,OK,treatmentcontrol,-1.16875525,0.091048483,-12.83662522,7.92E-37,-1.578103592,count,2.63E-32
NEAT1,361,NEAT1,OK,treatmentcontrol,-2.018414343,0.165832215,-12.17142485,2.33E-33,-2.733193726,count,5.54E-29
LTBP3,304,LTBP3,OK,treatmentcontrol,-1.684287728,0.120473655,-13.98054805,3.57E-43,-2.167488396,count,1.20E-38
FAM89B,672,FAM89B,OK,treatmentcontrol,-1.146139763,0.073266003,-15.64354164,3.08E-53,-1.577805911,count,1.05E-48
EFEMP2,537,EFEMP2,OK,treatmentcontrol,-2.140844497,0.135368895,-15.81489234,2.49E-54,-2.801920204,count,8.52E-50
C11orf68,524,C11orf68,OK,treatmentcontrol,-1.109844817,0.097101808,-11.42970288,1.09E-29,-1.483757651,count,2.56E-25
CNIH2,292,CNIH2,OK,treatmentcontrol,-1.700288069,0.157629906,-10.78658302,1.12E-26,-2.093538712,count,2.60E-22
RCE1,539,RCE1,OK,treatmentcontrol,-1.092780993,0.097143349,-11.24915914,7.93E-29,-1.459404594,count,1.86E-24
RPS6KB2,1076,RPS6KB2,OK,treatmentcontrol,-1.040320258,0.064930842,-16.02197394,1.16E-55,-1.45237366,count,3.96E-51
CABP2,754,CABP2,OK,treatmentcontrol,-3.155575301,0.248982679,-12.67387479,5.79E-36,-4.072314864,count,1.91E-31
GSTP1,3081,GSTP1,OK,treatmentcontrol,-1.053381636,0.023423504,-44.97113886,0,-1.517174052,count,0
NUDT8,595,NUDT8,OK,treatmentcontrol,-1.260660389,0.097147144,-12.97681374,1.40E-37,-1.701404914,count,4.66E-33
CCND1,286,CCND1,OK,treatmentcontrol,-2.689839282,0.234656652,-11.46287249,7.54E-30,-3.482892585,count,1.78E-25
PHOX2A,362,PHOX2A,OK,treatmentcontrol,-2.744738649,0.306091888,-8.96704145,5.03E-19,-3.288670182,count,1.11E-14
UCP2,294,UCP2,OK,treatmentcontrol,-1.813200174,0.147817901,-12.26644518,7.61E-34,-2.240415615,count,2.50E-29
RPS3,3227,RPS3,OK,treatmentcontrol,-1.372140742,0.020705659,-66.26887581,0,-1.978372699,count,0
PRSS23,325,PRSS23,OK,treatmentcontrol,-1.458398475,0.111773744,-13.04777337,5.80E-38,-1.953908854,count,1.93E-33
YAP1,220,YAP1,OK,treatmentcontrol,-1.051167137,0.120264394,-8.740468451,3.66E-18,-1.31330825,count,8.03E-14
CRYAB,355,CRYAB,OK,treatmentcontrol,-2.722248145,0.249800076,-10.89770742,3.47E-27,-3.819909168,count,8.08E-23
FXYD6,322,FXYD6,OK,treatmentcontrol,-2.76511336,0.175145342,-15.78753586,3.73E-54,-3.512037171,count,1.27E-49
SLC37A4,307,SLC37A4,OK,treatmentcontrol,-1.037419248,0.121768381,-8.519611105,2.41E-17,-1.308352228,count,5.26E-13
MCAM,235,MCAM,OK,treatmentcontrol,-1.050815952,0.153981952,-6.824279983,1.05E-11,-1.28883751,count,2.14E-07
OAF,233,OAF,OK,treatmentcontrol,-4.076980675,0.338180387,-12.05563903,8.98E-33,-4.640445575,count,2.14E-28
FEZ1,527,FEZ1,OK,treatmentcontrol,-1.110301183,0.084155484,-13.19345017,9.34E-39,-1.529236484,count,3.11E-34
