gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
HLF,587,HLF,OK,treatmentcontrol,1.455527344,0.089365802,16.2872968,3.39E-57,2.012527231,count,1.21E-52
ERBIN,425,ERBIN,OK,treatmentcontrol,1.495706262,0.093053739,16.07357505,8.23E-56,2.011171368,count,2.94E-51
SEC22A,287,SEC22A,OK,treatmentcontrol,1.54340501,0.121232698,12.7309302,3.45E-36,2.009051955,count,1.21E-31
GRB10,261,GRB10,OK,treatmentcontrol,1.560620314,0.124063625,12.5791933,2.16E-35,2.007294708,count,7.55E-31
RECK,357,RECK,OK,treatmentcontrol,1.5126055,0.111306122,13.58959838,7.47E-41,2.002849945,count,2.64E-36
PLEKHA6,371,PLEKHA6,OK,treatmentcontrol,1.508482738,0.110483682,13.65344376,3.28E-41,1.999046101,count,1.16E-36
FLRT2,261,FLRT2,OK,treatmentcontrol,1.513685891,0.123532473,12.25334406,1.03E-33,1.99621656,count,3.61E-29
RAI14,450,RAI14,OK,treatmentcontrol,1.461752553,0.090769732,16.10396466,5.24E-56,1.994301764,count,1.87E-51
SPOCK1,1011,SPOCK1,OK,treatmentcontrol,1.407035503,0.062845465,22.38881528,9.94E-103,1.992221117,count,3.60E-98
LRRC4C,751,LRRC4C,OK,treatmentcontrol,1.418127622,0.080207349,17.68076923,1.35E-66,1.991167705,count,4.84E-62
ABL1,416,ABL1,OK,treatmentcontrol,1.476428893,0.097431275,15.15354171,5.06E-50,1.985513935,count,1.80E-45
ATP2C1,487,ATP2C1,OK,treatmentcontrol,1.457924203,0.085986038,16.95535973,1.26E-61,1.984753582,count,4.53E-57
DOCK7,682,DOCK7,OK,treatmentcontrol,1.428039072,0.071200786,20.056507,5.02E-84,1.981829224,count,1.81E-79
NAV2,605,NAV2,OK,treatmentcontrol,1.427236949,0.082861424,17.22438357,1.89E-63,1.981817227,count,6.79E-59
EIF2AK3,379,EIF2AK3,OK,treatmentcontrol,1.470332893,0.108379515,13.56652033,1.01E-40,1.979495046,count,3.55E-36
FBXO11,1085,FBXO11,OK,treatmentcontrol,1.398626232,0.051997499,26.89795193,7.98E-143,1.976877416,count,2.91E-138
CDH4,315,CDH4,OK,treatmentcontrol,1.477045924,0.107052814,13.79735725,5.07E-42,1.976134265,count,1.79E-37
NEXMIF,681,NEXMIF,OK,treatmentcontrol,1.418604628,0.06889747,20.59008291,3.60E-88,1.975531047,count,1.30E-83
POT1,273,POT1,OK,treatmentcontrol,1.530107689,0.115676075,13.22752082,7.46E-39,1.973968709,count,2.63E-34
DENND4A,455,DENND4A,OK,treatmentcontrol,1.454107724,0.08876165,16.38216195,8.12E-58,1.971582048,count,2.91E-53
SORCS2,270,SORCS2,OK,treatmentcontrol,1.527830491,0.115720607,13.20275215,1.02E-38,1.969191673,count,3.58E-34
SH3BGRL2,606,SH3BGRL2,OK,treatmentcontrol,1.416707578,0.080325225,17.63714412,2.71E-66,1.958521421,count,9.74E-62
NTM,1055,NTM,OK,treatmentcontrol,1.375801673,0.057914845,23.75559636,2.30E-114,1.954213153,count,8.35E-110
ZFYVE9,477,ZFYVE9,OK,treatmentcontrol,1.441672993,0.083448698,17.27615916,8.38E-64,1.952164464,count,3.01E-59
ITFG1,1151,ITFG1,OK,treatmentcontrol,1.375947271,0.050048219,27.49243206,1.87E-148,1.949634484,count,6.82E-144
SCN8A,280,SCN8A,OK,treatmentcontrol,1.506154448,0.1173347,12.83639411,9.53E-37,1.948972271,count,3.34E-32
TFDP2,905,TFDP2,OK,treatmentcontrol,1.385225301,0.060312004,22.96765505,1.34E-107,1.94814474,count,4.87E-103
RALGAPA1,823,RALGAPA1,OK,treatmentcontrol,1.392041141,0.066350028,20.9802646,2.98E-91,1.947838068,count,1.08E-86
MPDZ,438,MPDZ,OK,treatmentcontrol,1.443441199,0.097988384,14.73073792,1.85E-47,1.947744604,count,6.57E-43
AGAP1,1118,AGAP1,OK,treatmentcontrol,1.372545733,0.050189042,27.34751823,4.48E-147,1.945465217,count,1.63E-142
ZNF337-AS1,253,ZNF337-AS1,OK,treatmentcontrol,1.525978296,0.12970252,11.76521699,2.88E-31,1.944849356,count,1.00E-26
BICD1,764,BICD1,OK,treatmentcontrol,1.387129416,0.064862553,21.38567407,1.68E-94,1.943159965,count,6.09E-90
EVI5,349,EVI5,OK,treatmentcontrol,1.46223172,0.104996771,13.92644467,9.36E-43,1.942032284,count,3.31E-38
R3HDM1,653,R3HDM1,OK,treatmentcontrol,1.394806677,0.072071204,19.35317576,1.09E-78,1.941445547,count,3.94E-74
REPS1,415,REPS1,OK,treatmentcontrol,1.440719717,0.095430981,15.09698107,1.12E-49,1.941084313,count,4.00E-45
SLMAP,389,SLMAP,OK,treatmentcontrol,1.450352793,0.100467561,14.43603064,1.04E-45,1.938203287,count,3.69E-41
NFAT5,668,NFAT5,OK,treatmentcontrol,1.397293535,0.072847594,19.18105267,2.10E-77,1.937119622,count,7.56E-73
ASB3,549,ASB3,OK,treatmentcontrol,1.414346899,0.079262761,17.84377534,9.75E-68,1.934356988,count,3.50E-63
RUNDC3B,331,RUNDC3B,OK,treatmentcontrol,1.456201418,0.106989964,13.61063559,5.70E-41,1.932793356,count,2.01E-36
ZNF704,796,ZNF704,OK,treatmentcontrol,1.377558291,0.062818245,21.9292704,6.32E-99,1.932442645,count,2.29E-94
PRPF40B,274,PRPF40B,OK,treatmentcontrol,1.490886976,0.125993791,11.8330194,1.33E-31,1.930990137,count,4.64E-27
TRPM7,346,TRPM7,OK,treatmentcontrol,1.457187057,0.120441468,12.09871554,6.29E-33,1.929707795,count,2.20E-28
C11orf80,228,C11orf80,OK,treatmentcontrol,1.525211718,0.125058606,12.19597565,2.03E-33,1.929107713,count,7.07E-29
PIBF1,878,PIBF1,OK,treatmentcontrol,1.375832455,0.06401939,21.49087113,2.38E-95,1.928920512,count,8.61E-91
PRDM13,438,PRDM13,OK,treatmentcontrol,1.403875597,0.118986606,11.79860191,1.97E-31,1.928271596,count,6.87E-27
PI4KA,508,PI4KA,OK,treatmentcontrol,1.416384449,0.083889776,16.88387446,3.82E-61,1.927676058,count,1.37E-56
CDK17,312,CDK17,OK,treatmentcontrol,1.461286506,0.111794915,13.07113568,5.27E-38,1.924696777,count,1.85E-33
TRRAP,406,TRRAP,OK,treatmentcontrol,1.437563941,0.102011822,14.09213084,1.05E-43,1.924643852,count,3.72E-39
NR2C2,361,NR2C2,OK,treatmentcontrol,1.453146648,0.104777116,13.86893147,1.99E-42,1.924104015,count,7.04E-38
CCDC57,244,CCDC57,OK,treatmentcontrol,1.515278429,0.132102404,11.47048339,7.80E-30,1.922083495,count,2.71E-25
AC074032.1,407,AC074032.1,OK,treatmentcontrol,1.43460614,0.107977888,13.28611035,3.57E-39,1.921885056,count,1.26E-34
UBP1,305,UBP1,OK,treatmentcontrol,1.478646921,0.113377165,13.04184066,7.58E-38,1.921269541,count,2.66E-33
NOL10,265,NOL10,OK,treatmentcontrol,1.485745576,0.118092616,12.58118947,2.10E-35,1.920951182,count,7.37E-31
CERS6,920,CERS6,OK,treatmentcontrol,1.361034472,0.058033107,23.45272463,9.57E-112,1.91599125,count,3.47E-107
NR2F1-AS1,559,NR2F1-AS1,OK,treatmentcontrol,1.390961558,0.081702436,17.02472564,4.30E-62,1.91584657,count,1.54E-57
SLC20A2,237,SLC20A2,OK,treatmentcontrol,1.512865883,0.12504186,12.09887537,6.28E-33,1.912327186,count,2.19E-28
LRCH2,650,LRCH2,OK,treatmentcontrol,1.379559741,0.070721822,19.50684676,7.66E-80,1.911623521,count,2.76E-75
TSPAN9,290,TSPAN9,OK,treatmentcontrol,1.463107412,0.127929768,11.43680192,1.13E-29,1.91150853,count,3.93E-25
LRP5,206,LRP5,OK,treatmentcontrol,1.546767434,0.146112956,10.58610731,9.86E-26,1.911204543,count,3.40E-21
ERCC6L2,442,ERCC6L2,OK,treatmentcontrol,1.413751247,0.091180479,15.50497711,3.36E-52,1.909466081,count,1.20E-47
ARHGEF4,345,ARHGEF4,OK,treatmentcontrol,1.438701223,0.108841128,13.2183601,8.37E-39,1.90936001,count,2.95E-34
PIAS1,998,PIAS1,OK,treatmentcontrol,1.35257536,0.056312705,24.01900903,1.16E-116,1.906811639,count,4.22E-112
MTMR3,354,MTMR3,OK,treatmentcontrol,1.442096812,0.115874868,12.4452941,1.07E-34,1.906009863,count,3.74E-30
BMP2K,218,BMP2K,OK,treatmentcontrol,1.513726468,0.145025137,10.43768342,4.50E-25,1.904351004,count,1.55E-20
ATP11B,253,ATP11B,OK,treatmentcontrol,1.485315931,0.128123231,11.5928698,2.00E-30,1.904175231,count,6.95E-26
CD2AP,261,CD2AP,OK,treatmentcontrol,1.485315931,0.131626397,11.28433173,6.03E-29,1.904175231,count,2.09E-24
GAD2,541,GAD2,OK,treatmentcontrol,1.37310394,0.101564993,13.51946074,1.84E-40,1.903254827,count,6.48E-36
TRAF3IP2-AS1,593,TRAF3IP2-AS1,OK,treatmentcontrol,1.379719179,0.077777132,17.73939381,5.25E-67,1.901499263,count,1.89E-62
DIP2B,475,DIP2B,OK,treatmentcontrol,1.400938739,0.086348984,16.22414857,8.72E-57,1.900800356,count,3.12E-52
TNKS,877,TNKS,OK,treatmentcontrol,1.355380232,0.061454938,22.05486293,5.85E-100,1.900394531,count,2.12E-95
PPP1R21,364,PPP1R21,OK,treatmentcontrol,1.421894104,0.103893815,13.68603224,2.15E-41,1.900019786,count,7.60E-37
NECTIN3,363,NECTIN3,OK,treatmentcontrol,1.415663555,0.107984605,13.10986465,3.25E-38,1.899405201,count,1.14E-33
RNF38,554,RNF38,OK,treatmentcontrol,1.381851511,0.078972601,17.49785984,2.51E-65,1.897516624,count,9.00E-61
CNTRL,224,CNTRL,OK,treatmentcontrol,1.493940413,0.142084263,10.51446782,2.06E-25,1.895133392,count,7.08E-21
MED13L,1124,MED13L,OK,treatmentcontrol,1.338460535,0.05289045,25.30628003,3.99E-128,1.894339484,count,1.45E-123
PSEN1,285,PSEN1,OK,treatmentcontrol,1.467356478,0.118774662,12.35412038,3.15E-34,1.894217512,count,1.10E-29
EXOC6,392,EXOC6,OK,treatmentcontrol,1.406421209,0.094950723,14.81211687,6.01E-48,1.890819131,count,2.13E-43
KANTR,575,KANTR,OK,treatmentcontrol,1.376253549,0.081420207,16.9030957,2.84E-61,1.890771668,count,1.02E-56
SLC1A1,273,SLC1A1,OK,treatmentcontrol,1.454252843,0.120512113,12.06727527,9.06E-33,1.890425492,count,3.16E-28
CHN1,714,CHN1,OK,treatmentcontrol,1.356602855,0.065694415,20.65020066,1.21E-88,1.888775817,count,4.39E-84
MAP2K6,335,MAP2K6,OK,treatmentcontrol,1.424326209,0.106020539,13.43443657,5.45E-40,1.888560992,count,1.92E-35
QKI,797,QKI,OK,treatmentcontrol,1.341717626,0.068316791,19.63964665,7.62E-81,1.886754253,count,2.75E-76
ASCC3,461,ASCC3,OK,treatmentcontrol,1.381223065,0.088607965,15.58802384,1.01E-52,1.884549688,count,3.61E-48
JAKMIP2,1000,JAKMIP2,OK,treatmentcontrol,1.334845922,0.053892513,24.76867096,2.73E-123,1.882554179,count,9.93E-119
SYT14,423,SYT14,OK,treatmentcontrol,1.387006845,0.085034277,16.31115007,2.37E-57,1.8821696,count,8.46E-53
NUMB,410,NUMB,OK,treatmentcontrol,1.402992597,0.100497645,13.96045251,5.99E-43,1.881103597,count,2.12E-38
KIRREL1,258,KIRREL1,OK,treatmentcontrol,1.473495233,0.132887706,11.08827357,5.03E-28,1.880898778,count,1.74E-23
TRIOBP,312,TRIOBP,OK,treatmentcontrol,1.438061836,0.118409885,12.14477864,3.68E-33,1.880564596,count,1.29E-28
