gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
RNF113A,220,RNF113A,OK,treatmentcontrol,-1.377073489,0.172213069,-7.996335552,3.78E-15,-1.86491964,count,8.28E-11
SLC6A8,308,SLC6A8,OK,treatmentcontrol,-1.344188044,0.183468323,-7.326540206,5.11E-13,-1.863382277,count,1.10E-08
LINC00665,276,LINC00665,OK,treatmentcontrol,-1.356391238,0.147579774,-9.190902011,2.47E-19,-1.85957953,count,5.55E-15
CCDC14,219,CCDC14,OK,treatmentcontrol,-1.373081468,0.17167784,-7.99801223,3.73E-15,-1.859331879,count,8.18E-11
USP1,289,USP1,OK,treatmentcontrol,-1.341132034,0.136292099,-9.840130483,8.34E-22,-1.856045513,count,1.89E-17
C12orf73,304,C12orf73,OK,treatmentcontrol,-1.34330931,0.145578855,-9.22736551,1.81E-19,-1.855860258,count,4.07E-15
ARL6,219,ARL6,OK,treatmentcontrol,-1.356508528,0.190739188,-7.11185017,2.28E-12,-1.854752656,count,4.88E-08
CHD7,399,CHD7,OK,treatmentcontrol,-1.314392471,0.114231829,-11.50635935,9.60E-29,-1.854037019,count,2.21E-24
TRIM9,212,TRIM9,OK,treatmentcontrol,-1.367448612,0.177867417,-7.688021979,3.78E-14,-1.853854322,count,8.24E-10
SGTA,209,SGTA,OK,treatmentcontrol,-1.382676315,0.201177812,-6.872906612,1.15E-11,-1.852632708,count,2.44E-07
CCSAP,291,CCSAP,OK,treatmentcontrol,-1.344424758,0.157618798,-8.529596577,5.87E-17,-1.85134857,count,1.30E-12
YPEL3,473,YPEL3,OK,treatmentcontrol,-1.308568343,0.100273646,-13.04997265,7.13E-36,-1.848805847,count,2.58E-31
LINC00909,234,LINC00909,OK,treatmentcontrol,-1.363503833,0.167661072,-8.132501004,1.33E-15,-1.848330742,count,2.93E-11
PFDN2,671,PFDN2,OK,treatmentcontrol,-1.294371205,0.071728847,-18.04533686,1.14E-62,-1.848051591,count,4.15E-58
TULP4,295,TULP4,OK,treatmentcontrol,-1.33094277,0.133912698,-9.938884027,3.41E-22,-1.845589527,count,7.75E-18
HDGFL3,458,HDGFL3,OK,treatmentcontrol,-1.309502485,0.10535604,-12.42930629,6.25E-33,-1.845165255,count,1.45E-28
NHP2,513,NHP2,OK,treatmentcontrol,-1.298085652,0.09664549,-13.43141465,9.91E-38,-1.842480766,count,3.59E-33
DDX46,581,DDX46,OK,treatmentcontrol,-1.292386828,0.08862059,-14.58336977,1.51E-43,-1.838723171,count,5.48E-39
THAP12,228,THAP12,OK,treatmentcontrol,-1.356952086,0.167514002,-8.100529322,1.70E-15,-1.836761866,count,3.75E-11
MIDN,339,MIDN,OK,treatmentcontrol,-1.315731698,0.117945856,-11.15538723,3.25E-27,-1.835831826,count,7.47E-23
ROGDI,256,ROGDI,OK,treatmentcontrol,-1.3269292,0.150714973,-8.804229409,6.31E-18,-1.818118423,count,1.41E-13
BHLHE41,222,BHLHE41,OK,treatmentcontrol,-1.3269292,0.200594565,-6.61498083,6.25E-11,-1.818118423,count,1.32E-06
ZFPL1,286,ZFPL1,OK,treatmentcontrol,-1.311984905,0.14883452,-8.81505787,5.77E-18,-1.813797042,count,1.29E-13
MRPL55,404,MRPL55,OK,treatmentcontrol,-1.291452707,0.112617079,-11.4676452,1.42E-28,-1.813471118,count,3.28E-24
EIF4A3,432,EIF4A3,OK,treatmentcontrol,-1.289699858,0.107140752,-12.03743513,4.00E-31,-1.811394921,count,9.25E-27
YBX1,884,YBX1,OK,treatmentcontrol,-1.257596804,0.036380133,-34.56822961,3.14E-169,-1.810428974,count,1.15E-164
CDC34,316,CDC34,OK,treatmentcontrol,-1.305365977,0.126597145,-10.3111802,1.11E-23,-1.809401694,count,2.52E-19
CITED2,210,CITED2,OK,treatmentcontrol,-1.33544588,0.184341285,-7.24442101,9.09E-13,-1.809061958,count,1.95E-08
