gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
PIAS2,425,PIAS2,OK,treatmentcontrol,1.083926219,0.089319043,12.13544372,1.23E-32,1.491638096,count,4.33E-28
WRN,322,WRN,OK,treatmentcontrol,1.107195595,0.11361679,9.744999791,6.64E-22,1.491612152,count,2.28E-17
SDK2,352,SDK2,OK,treatmentcontrol,1.084705781,0.07950421,13.64337544,2.06E-40,1.491368262,count,7.34E-36
ELP1,269,ELP1,OK,treatmentcontrol,1.125968709,0.123932496,9.085338729,2.64E-19,1.489939369,count,8.98E-15
PTPN1,308,PTPN1,OK,treatmentcontrol,1.116337354,0.109920737,10.15583944,1.32E-23,1.489674675,count,4.58E-19
KANSL1,820,KANSL1,OK,treatmentcontrol,1.051185177,0.05945929,17.67907386,1.23E-64,1.489585351,count,4.43E-60
ABCC1,208,ABCC1,OK,treatmentcontrol,1.161799729,0.148168632,7.84106399,7.57E-15,1.486737021,count,2.52E-10
ADNP2,289,ADNP2,OK,treatmentcontrol,1.120810384,0.114510559,9.787834346,4.44E-22,1.486533679,count,1.53E-17
CHM,584,CHM,OK,treatmentcontrol,1.065547929,0.073618355,14.4739437,5.26E-45,1.484926017,count,1.88E-40
STK38,262,STK38,OK,treatmentcontrol,1.129760375,0.124614645,9.066032138,3.13E-19,1.48446538,count,1.06E-14
NFX1,420,NFX1,OK,treatmentcontrol,1.084241494,0.106314041,10.19847883,8.75E-24,1.482180229,count,3.03E-19
MED27,355,MED27,OK,treatmentcontrol,1.096048351,0.104948042,10.44372367,7.85E-25,1.481925311,count,2.72E-20
GLB1,286,GLB1,OK,treatmentcontrol,1.101175087,0.082001638,13.42869622,2.93E-39,1.481816493,count,1.04E-34
PAK1,521,PAK1,OK,treatmentcontrol,1.05981481,0.081448571,13.01207365,4.57E-37,1.48174046,count,1.62E-32
ARID2,535,ARID2,OK,treatmentcontrol,1.062075856,0.073097718,14.5295351,2.55E-45,1.481620404,count,9.10E-41
RECK,230,RECK,OK,treatmentcontrol,1.125098362,0.100582226,11.18585666,3.92E-28,1.478080795,count,1.37E-23
TMLHE,210,TMLHE,OK,treatmentcontrol,1.147695122,0.120718868,9.507172645,5.99E-21,1.477468201,count,2.05E-16
ZFP30,232,ZFP30,OK,treatmentcontrol,1.147695122,0.142079292,8.077849378,1.19E-15,1.477468201,count,3.99E-11
KCNMA1,342,KCNMA1,OK,treatmentcontrol,1.071925481,0.116696285,9.185600737,1.09E-19,1.477139996,count,3.71E-15
MINDY3,239,MINDY3,OK,treatmentcontrol,1.138269231,0.130105545,8.748814118,4.84E-18,1.476961335,count,1.64E-13
HPS5,252,HPS5,OK,treatmentcontrol,1.124586132,0.13556857,8.295330761,2.09E-16,1.475587507,count,7.02E-12
ELOVL6,215,ELOVL6,OK,treatmentcontrol,1.14499261,0.143618802,7.972442288,2.73E-15,1.475119707,count,9.12E-11
MAN1C1,254,MAN1C1,OK,treatmentcontrol,1.094172957,0.085433218,12.807348,5.22E-36,1.474467201,count,1.85E-31
NDUFAF6,445,NDUFAF6,OK,treatmentcontrol,1.071504276,0.090975888,11.77789308,6.63E-31,1.473743434,count,2.33E-26
PPP3R1,480,PPP3R1,OK,treatmentcontrol,1.063169125,0.094433396,11.25840192,1.82E-28,1.472857049,count,6.37E-24
EPHB2,342,EPHB2,OK,treatmentcontrol,1.067327772,0.08600611,12.4099064,5.37E-34,1.470677249,count,1.90E-29
LIN54,207,LIN54,OK,treatmentcontrol,1.155490559,0.143743981,8.038531792,1.63E-15,1.468908727,count,5.43E-11
YLPM1,461,YLPM1,OK,treatmentcontrol,1.06171626,0.074479625,14.25512354,8.96E-44,1.468813033,count,3.20E-39
UBTD2,305,UBTD2,OK,treatmentcontrol,1.090042515,0.09664023,11.27938664,1.46E-28,1.467802071,count,5.10E-24
STXBP4,364,STXBP4,OK,treatmentcontrol,1.079680177,0.104348295,10.34688849,2.05E-24,1.467204315,count,7.09E-20
SLC35G2,221,SLC35G2,OK,treatmentcontrol,1.132503359,0.14616419,7.748158826,1.54E-14,1.466813287,count,5.12E-10
UBAP1,368,UBAP1,OK,treatmentcontrol,1.080121698,0.10126654,10.66612623,8.43E-26,1.466752403,count,2.93E-21
