gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
COMT,1369,COMT,OK,treatmentcontrol,-3.07451104,0.167206099,-18.38755317,3.08E-72,-4.166445933,count,8.29E-68
YDJC,923,YDJC,OK,treatmentcontrol,-1.055537519,0.097881315,-10.78385108,1.05E-26,-1.440793693,count,2.55E-22
SDF2L1,1213,SDF2L1,OK,treatmentcontrol,-1.396912214,0.097518667,-14.32456221,2.66E-45,-1.944748677,count,6.86E-41
KCTD17,601,KCTD17,OK,treatmentcontrol,-1.346699736,0.149344624,-9.017396836,3.06E-19,-1.735453906,count,7.13E-15
CDC42EP1,431,CDC42EP1,OK,treatmentcontrol,-1.224390994,0.158051865,-7.746767118,1.22E-14,-1.559612518,count,2.72E-10
LGALS1,823,LGALS1,OK,treatmentcontrol,-2.802015639,0.293631669,-9.542620688,2.49E-21,-3.934829507,count,5.87E-17
POLR3H,639,POLR3H,OK,treatmentcontrol,-1.078351635,0.116458704,-9.259519444,3.44E-20,-1.42867906,count,8.06E-16
TSPO,1608,TSPO,OK,treatmentcontrol,-1.079997407,0.064354255,-16.78206689,6.50E-61,-1.533734832,count,1.73E-56
CRELD2,1129,CRELD2,OK,treatmentcontrol,-1.175732791,0.095483091,-12.31351832,3.71E-34,-1.625716553,count,9.31E-30
LMF2,850,LMF2,OK,treatmentcontrol,-1.159356916,0.10855051,-10.68034522,3.10E-26,-1.567984451,count,7.54E-22
TYMP,415,TYMP,OK,treatmentcontrol,-1.038440425,0.146438401,-7.091312217,1.59E-12,-1.297248124,count,3.45E-08
TIMP1,2140,TIMP1,OK,treatmentcontrol,-1.608316723,0.060898447,-26.4098151,1.25E-140,-2.304906808,count,3.51E-136
SLC38A5,217,SLC38A5,OK,treatmentcontrol,-1.536732244,0.262584615,-5.852331607,5.28E-09,-1.855428057,count,0.000107402
RBM3,2086,RBM3,OK,treatmentcontrol,-2.01313042,0.060191391,-33.4454875,9.13E-214,-2.874118533,count,2.60E-209
PLP2,968,PLP2,OK,treatmentcontrol,-1.579884449,0.111030161,-14.22932681,9.68E-45,-2.188850398,count,2.50E-40
HSD17B10,1457,HSD17B10,OK,treatmentcontrol,-1.349173292,0.073560522,-18.34099658,6.75E-72,-1.891717375,count,1.82E-67
BCAP31,1853,BCAP31,OK,treatmentcontrol,-1.016856839,0.051291896,-19.82490273,4.30E-83,-1.44515241,count,1.17E-78
NAA10,1502,NAA10,OK,treatmentcontrol,-1.692381598,0.07626469,-22.19089323,2.35E-102,-2.382142794,count,6.48E-98
IRAK1,424,IRAK1,OK,treatmentcontrol,-1.972368196,0.21040903,-9.373971226,1.20E-20,-2.354602796,count,2.82E-16
FLNA,1448,FLNA,OK,treatmentcontrol,-1.273595544,0.067874549,-18.76396338,5.13E-75,-1.802232062,count,1.39E-70
SLC10A3,394,SLC10A3,OK,treatmentcontrol,-1.107736707,0.154630212,-7.163779284,9.48E-13,-1.360717643,count,2.06E-08
FAM3A,998,FAM3A,OK,treatmentcontrol,-1.040968932,0.088076408,-11.81893035,1.19E-31,-1.427154578,count,2.97E-27
G6PD,763,G6PD,OK,treatmentcontrol,-1.65950787,0.140999792,-11.76957673,2.10E-31,-2.208796366,count,5.22E-27
