gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
SLC16A1-AS1,246,SLC16A1-AS1,OK,treatmentcontrol,1.204765237,0.151543116,7.949983287,5.85E-15,1.676318155,count,1.37E-10
PPP3CB,269,PPP3CB,OK,treatmentcontrol,1.200247994,0.123550422,9.714640958,3.07E-21,1.67408127,count,7.49E-17
CREBRF,290,CREBRF,OK,treatmentcontrol,1.195891728,0.125072078,9.561620389,1.18E-20,1.673853475,count,2.87E-16
TSTD2,246,TSTD2,OK,treatmentcontrol,1.207880365,0.14639981,8.250559631,5.89E-16,1.670268157,count,1.39E-11
ETFDH,253,ETFDH,OK,treatmentcontrol,1.202040658,0.144344359,8.327590145,3.23E-16,1.669100442,count,7.66E-12
NELL2,220,NELL2,OK,treatmentcontrol,1.189799985,0.16077509,7.400400035,3.23E-13,1.668127899,count,7.49E-09
EHBP1,472,EHBP1,OK,treatmentcontrol,1.168732525,0.097655736,11.96788405,1.22E-30,1.667538618,count,4.38E-26
TCF7L1,270,TCF7L1,OK,treatmentcontrol,1.190084438,0.118150759,10.07259244,1.24E-22,1.663772024,count,3.04E-18
PHLPP1,327,PHLPP1,OK,treatmentcontrol,1.179985213,0.120151597,9.8208034,1.20E-21,1.662054313,count,2.92E-17
IRAK1BP1,230,IRAK1BP1,OK,treatmentcontrol,1.198837238,0.149964864,7.994120783,4.19E-15,1.661610804,count,9.86E-11
EFCAB2,210,EFCAB2,OK,treatmentcontrol,1.205351919,0.144773024,8.325804671,3.28E-16,1.660028898,count,7.77E-12
ANKHD1,515,ANKHD1,OK,treatmentcontrol,1.165550854,0.083277776,13.99594111,3.00E-40,1.659823606,count,1.09E-35
HDAC8,309,HDAC8,OK,treatmentcontrol,1.179512109,0.122551608,9.624615504,6.80E-21,1.658749533,count,1.65E-16
DUSP1,303,DUSP1,OK,treatmentcontrol,1.169671324,0.126113869,9.274723936,1.40E-19,1.657702603,count,3.39E-15
TRA2A,412,TRA2A,OK,treatmentcontrol,1.171468478,0.099059818,11.8258695,5.26E-30,1.656732632,count,1.89E-25
MLF1,429,MLF1,OK,treatmentcontrol,1.162532789,0.101447023,11.45950615,2.15E-28,1.655091686,count,7.70E-24
RPRD2,304,RPRD2,OK,treatmentcontrol,1.17877226,0.120243775,9.803187408,1.40E-21,1.653604745,count,3.42E-17
ZNF652,338,ZNF652,OK,treatmentcontrol,1.174672163,0.102628379,11.44588049,2.47E-28,1.65247333,count,8.83E-24
DCUN1D4,207,DCUN1D4,OK,treatmentcontrol,1.201187415,0.161070817,7.45751116,2.15E-13,1.652030997,count,5.00E-09
FAM214A,208,FAM214A,OK,treatmentcontrol,1.201187415,0.149612553,8.028653969,3.23E-15,1.652030997,count,7.60E-11
APBB2,297,APBB2,OK,treatmentcontrol,1.172187695,0.121292272,9.664158116,4.80E-21,1.64893664,count,1.17E-16
SMURF2,272,SMURF2,OK,treatmentcontrol,1.180380228,0.127107243,9.286490684,1.27E-19,1.646469018,count,3.07E-15
MAP3K7,231,MAP3K7,OK,treatmentcontrol,1.191267177,0.127971474,9.308849357,1.05E-19,1.645952366,count,2.54E-15
ACAP2,413,ACAP2,OK,treatmentcontrol,1.160378908,0.100384426,11.55935196,7.89E-29,1.645712844,count,2.83E-24
MVB12B,261,MVB12B,OK,treatmentcontrol,1.175237939,0.134114807,8.762924585,1.00E-17,1.645395366,count,2.40E-13
MFSD14C,303,MFSD14C,OK,treatmentcontrol,1.175133195,0.116057784,10.12541475,7.66E-23,1.644817787,count,1.88E-18
ADAMTS6,205,ADAMTS6,OK,treatmentcontrol,1.180034111,0.170591193,6.917321396,8.98E-12,1.64315156,count,2.05E-07
NUP160,218,NUP160,OK,treatmentcontrol,1.191558597,0.161609656,7.373065614,3.92E-13,1.641632293,count,9.08E-09
CCPG1,464,CCPG1,OK,treatmentcontrol,1.153101225,0.102618146,11.23681605,1.97E-27,1.64141409,count,7.04E-23
SESN3,435,SESN3,OK,treatmentcontrol,1.151740767,0.093861083,12.27069545,5.20E-32,1.640952765,count,1.87E-27
IFT88,300,IFT88,OK,treatmentcontrol,1.169760974,0.12637753,9.256083561,1.65E-19,1.63885973,count,3.97E-15
ARHGEF10,223,ARHGEF10,OK,treatmentcontrol,1.18297863,0.145799007,8.113763262,1.69E-15,1.638434787,count,3.98E-11
XIAP,475,XIAP,OK,treatmentcontrol,1.151213672,0.079325154,14.51259289,7.54E-43,1.638369626,count,2.74E-38
SPATA7,259,SPATA7,OK,treatmentcontrol,1.176420671,0.127425935,9.232191759,2.02E-19,1.637436916,count,4.87E-15
BEX2,604,BEX2,OK,treatmentcontrol,1.141070481,0.074137155,15.39134433,2.13E-47,1.636491099,count,7.76E-43
CHM,407,CHM,OK,treatmentcontrol,1.155194668,0.0967827,11.93596242,1.70E-30,1.634934857,count,6.09E-26
SMG6,303,SMG6,OK,treatmentcontrol,1.166858195,0.120746392,9.663710644,4.82E-21,1.634736794,count,1.17E-16
SPATA13,362,SPATA13,OK,treatmentcontrol,1.154741918,0.108451693,10.6475232,5.92E-25,1.631894353,count,2.11E-20
ZIC1,434,ZIC1,OK,treatmentcontrol,1.140482765,0.100775393,11.31707581,8.90E-28,1.627958445,count,3.18E-23
AP3B1,267,AP3B1,OK,treatmentcontrol,1.166800073,0.131039731,8.904170252,3.15E-18,1.62668571,count,7.55E-14
LIMCH1,443,LIMCH1,OK,treatmentcontrol,1.137569322,0.110409239,10.30320769,1.49E-23,1.622730223,count,3.67E-19
BLZF1,201,BLZF1,OK,treatmentcontrol,1.182015239,0.152723231,7.739590324,2.79E-14,1.621666628,count,6.53E-10
KIAA0319L,303,KIAA0319L,OK,treatmentcontrol,1.157846192,0.1143897,10.12194445,7.90E-23,1.621533407,count,1.94E-18
GPATCH8,437,GPATCH8,OK,treatmentcontrol,1.142769524,0.087763674,13.02098554,1.66E-35,1.621203794,count,5.99E-31
IGFBP5,682,IGFBP5,OK,treatmentcontrol,1.122893658,0.122001754,9.203914078,2.56E-19,1.619136501,count,6.18E-15
ITFG1,446,ITFG1,OK,treatmentcontrol,1.139303723,0.090224814,12.62738794,1.18E-33,1.618721117,count,4.25E-29
RAB3GAP1,286,RAB3GAP1,OK,treatmentcontrol,1.156512588,0.123426529,9.370048664,6.21E-20,1.617513271,count,1.50E-15
TXLNG,329,TXLNG,OK,treatmentcontrol,1.150729375,0.116249212,9.898814389,5.96E-22,1.616847272,count,1.46E-17
DCAF6,225,DCAF6,OK,treatmentcontrol,1.169981093,0.136983131,8.541059655,5.99E-17,1.616811695,count,1.43E-12
PIK3CA,220,PIK3CA,OK,treatmentcontrol,1.169981093,0.14999006,7.800390839,1.78E-14,1.616811695,count,4.18E-10
SPIN1,385,SPIN1,OK,treatmentcontrol,1.143919193,0.096534507,11.8498476,4.11E-30,1.616054178,count,1.48E-25
NAMPT,460,NAMPT,OK,treatmentcontrol,1.130792686,0.103280959,10.94870438,3.30E-26,1.615995043,count,1.18E-21
CHD2,530,CHD2,OK,treatmentcontrol,1.132935559,0.083057887,13.64031279,1.71E-38,1.615667589,count,6.18E-34
FNBP1,305,FNBP1,OK,treatmentcontrol,1.149863223,0.115662818,9.941511369,4.06E-22,1.614630619,count,9.92E-18
