gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
NAPA,743,NAPA,OK,treatmentcontrol,-1.071451414,0.104658622,-10.23758379,3.38E-24,-1.470056091,count,1.16E-19
UQCRQ,1492,UQCRQ,OK,treatmentcontrol,-1.034216453,0.059565279,-17.36274014,2.14E-64,-1.468379959,count,7.67E-60
EIF1B,2053,EIF1B,OK,treatmentcontrol,-1.024863652,0.058537715,-17.50774938,2.14E-65,-1.467669954,count,7.69E-61
EMC4,990,EMC4,OK,treatmentcontrol,-1.049810967,0.079595447,-13.1893344,1.20E-38,-1.465367468,count,4.24E-34
FKBP8,1010,FKBP8,OK,treatmentcontrol,-1.049516079,0.080737183,-12.99916649,1.29E-37,-1.465207905,count,4.52E-33
PSMB6,1415,PSMB6,OK,treatmentcontrol,-1.032460449,0.05913522,-17.45931522,4.63E-65,-1.464990628,count,1.66E-60
SLC39A1,408,SLC39A1,OK,treatmentcontrol,-1.139201684,0.163081345,-6.985481282,3.49E-12,-1.464415354,count,1.14E-07
RPS21,2379,RPS21,OK,treatmentcontrol,-1.018785309,0.039978901,-25.48307416,9.91E-130,-1.464325962,count,3.61E-125
RNF126,671,RNF126,OK,treatmentcontrol,-1.08206074,0.116504644,-9.287704794,2.95E-20,-1.463867877,count,1.00E-15
TLE5,1369,TLE5,OK,treatmentcontrol,-1.033740097,0.065738489,-15.72503582,1.39E-53,-1.463655725,count,4.95E-49
YWHAH,1332,YWHAH,OK,treatmentcontrol,-1.030104216,0.068606829,-15.01460172,3.58E-49,-1.460030405,count,1.27E-44
EMD,590,EMD,OK,treatmentcontrol,-1.085720243,0.119484574,-9.086698041,1.82E-19,-1.459062249,count,6.15E-15
ZBTB7A,444,ZBTB7A,OK,treatmentcontrol,-1.115693765,0.158329921,-7.046638816,2.27E-12,-1.457725351,count,7.40E-08
SNRPB,1472,SNRPB,OK,treatmentcontrol,-1.027106432,0.06399808,-16.04901955,1.18E-55,-1.456183921,count,4.23E-51
ALKBH2,486,ALKBH2,OK,treatmentcontrol,-1.103084259,0.135004995,-8.170692165,4.49E-16,-1.45550248,count,1.49E-11
GNA11,285,GNA11,OK,treatmentcontrol,-1.183261674,0.177546222,-6.664527456,3.15E-11,-1.454311571,count,1.02E-06
DCTPP1,608,DCTPP1,OK,treatmentcontrol,-1.07671139,0.111741138,-9.63576537,1.17E-21,-1.452283974,count,3.97E-17
RPS29,2473,RPS29,OK,treatmentcontrol,-1.009732982,0.035105993,-28.76241073,1.01E-160,-1.451792682,count,3.69E-156
