gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value
AKR7A2,288,AKR7A2,OK,treatmentcontrol,1.116382313,0.088908282,12.55656148,1.59E-33,1.571964123,count,3.68E-29
GIHCG,365,GIHCG,OK,treatmentcontrol,1.099616927,0.073699175,14.92034234,2.63E-45,1.562003164,count,9.56E-41
RPS27L,566,RPS27L,OK,treatmentcontrol,1.087463018,0.063378154,17.15832598,1.45E-57,1.561473155,count,5.29E-53
AP1S2,425,AP1S2,OK,treatmentcontrol,1.092389865,0.081647938,13.37927078,1.79E-37,1.559004502,count,6.48E-33
DKK3,329,DKK3,OK,treatmentcontrol,1.095680352,0.092625295,11.82916994,3.50E-30,1.5570748,count,8.10E-26
PGM1,207,PGM1,OK,treatmentcontrol,1.123636599,0.112627566,9.976568224,2.42E-22,1.556568849,count,5.50E-18
PRDX3,379,PRDX3,OK,treatmentcontrol,1.093646583,0.072757033,15.0314896,6.83E-46,1.555179642,count,2.48E-41
TMEM98,253,TMEM98,OK,treatmentcontrol,1.103342344,0.10894403,10.12760724,6.08E-23,1.549212502,count,1.38E-18
LRP1,210,LRP1,OK,treatmentcontrol,1.115539388,0.133129786,8.379337379,1.94E-16,1.54514533,count,4.30E-12
DTNA,245,DTNA,OK,treatmentcontrol,1.09821896,0.115395603,9.51699141,1.47E-20,1.543116671,count,3.33E-16
TMEM141,205,TMEM141,OK,treatmentcontrol,1.106762749,0.114427687,9.672158737,3.74E-21,1.540513103,count,8.47E-17
TCEAL9,549,TCEAL9,OK,treatmentcontrol,1.069673757,0.056519656,18.9256947,7.38E-68,1.532515939,count,2.70E-63
CCNY,275,CCNY,OK,treatmentcontrol,1.085989493,0.100688496,10.7856362,1.22E-25,1.52662708,count,2.79E-21
TMEM179B,244,TMEM179B,OK,treatmentcontrol,1.086993206,0.096270383,11.29104477,8.41E-28,1.522572563,count,1.94E-23
LGALS3BP,254,LGALS3BP,OK,treatmentcontrol,1.081153205,0.101405354,10.66169751,4.01E-25,1.521020071,count,9.18E-21
SLC35F5,235,SLC35F5,OK,treatmentcontrol,1.086216507,0.105240237,10.32130427,1.01E-23,1.515733924,count,2.30E-19
ATP1B3,277,ATP1B3,OK,treatmentcontrol,1.061226061,0.113402665,9.358034559,5.88E-20,1.49762174,count,1.33E-15
NANS,222,NANS,OK,treatmentcontrol,1.072239477,0.108597934,9.873479507,6.17E-22,1.496297703,count,1.40E-17
TCF12,319,TCF12,OK,treatmentcontrol,1.053556255,0.089471909,11.77527414,6.12E-30,1.49322019,count,1.41E-25
